"outcome","predictor","variable","h_squared"
"alcbias","stress_binary","alc_yday:alc_today",0.0128909067522301
"alcbias","stress_binary","soft_intend:tired_state",0.0126027833926741
"alcbias","stress_binary","soft_intend:alc_craving",0.0123031798326971
"alcbias","stress_binary","alc_yday:bored_state",0.0118577904005655
"alcbias","stress_binary","alc_today:tired_state",0.0118189982611718
"alcbias","stress_binary","alc_intend:soft_intend",0.00989913039658774
"alcbias","stress_binary","alc_today:alc_exp_relaxedYes",0.00983936287118717
"alcbias","stress_binary","alc_yday:alc_craving",0.00958144141945938
"alcbias","stress_binary","alc_yday:soft_yday",0.00887665145206076
"alcbias","stress_binary","alc_intend:alc_craving",0.00885201375315212
"alcbias","stress_binary","soft_yday:soft_intend",0.00850295984122718
"alcbias","stress_binary","tired_state:alc_exp_relaxedYes",0.00817881014056028
"alcbias","stress_binary","bored_state:alc_exp_relaxedYes",0.00802030800052008
"alcbias","stress_binary","soft_intend:bored_state",0.00791111840632222
"alcbias","stress_binary","alc_today:alc_craving",0.00759040725427695
"alcbias","stress_binary","bored_state:alc_craving",0.00738591741118195
"alcbias","stress_binary","soft_yday:alc_intend",0.00672513185954152
"alcbias","stress_binary","alc_intend:alc_exp_relaxedYes",0.00666903910671894
"alcbias","stress_binary","soft_yday:alc_today",0.0056311543087634
"alcbias","stress_binary","alc_yday:soft_intend",0.00560162876207028
"alcbias","stress_binary","tired_state:alc_craving",0.00481388056276007
"alcbias","stress_binary","soft_yday:bored_state",0.00472739070205625
"alcbias","stress_binary","alc_today:alc_mot_enhanceYes",0.00438041397028919
"alcbias","stress_binary","alc_intend:bored_state",0.00429976132779484
"alcbias","stress_binary","alc_yday:alc_intend",0.00387879928106251
"alcbias","stress_binary","soft_yday:alc_craving",0.00340473690555931
"alcbias","stress_binary","alc_craving:alc_mot_enhanceYes",0.00255742344837065
"alcbias","stress_binary","soft_intend:alc_mot_enhanceYes",0.00245210296721088
"alcbias","stress_binary","alc_craving:alc_exp_relaxedYes",0.00177739142754227
"alcbias","stress_binary","alc_today:bored_state",0.000679873373756641
"alcbias","stress_state","alc_yday:tired_state",0.121846070049296
"alcbias","stress_state","soft_yday:tired_state",0.0812538715480304
"alcbias","stress_state","alc_yday:alc_exp_relaxedYes",0.0751171646414473
"alcbias","stress_state","soft_intend:alc_exp_relaxedYes",0.0455855862897376
"alcbias","stress_state","alc_yday:soft_craving",0.0397760388689483
"alcbias","stress_state","alc_today:alc_intend",0.0348990041468888
"alcbias","stress_state","soft_yday:alc_exp_relaxedYes",0.024155768358718
"alcbias","stress_state","stress_state:tired_state",0.0190970732398897
"alcbias","stress_state","stress_state:soft_yday",0.0175088089438784
"alcbias","stress_state","alc_intend:soft_intend",0.0173888924492705
"alcbias","stress_state","alc_intend:tired_state",0.0168408698309443
"alcbias","stress_state","alc_intend:alc_craving",0.0165473440181363
"alcbias","stress_state","alc_today:soft_craving",0.015500390603939
"alcbias","stress_state","tired_state:alc_exp_relaxedYes",0.0150686240019973
"alcbias","stress_state","alc_yday:alc_craving",0.0143498002089838
"alcbias","stress_state","alc_intend:soft_craving",0.0143260600929416
"alcbias","stress_state","soft_craving:alc_exp_relaxedYes",0.0141336080195071
"alcbias","stress_state","soft_intend:alc_craving",0.0135580775245506
"alcbias","stress_state","alc_yday:soft_yday",0.0135196002219343
"alcbias","stress_state","soft_yday:alc_intend",0.0129042833230578
"alcbias","stress_state","stress_state:alc_exp_relaxedYes",0.0127711334261803
"alcbias","stress_state","alc_yday:alc_today",0.0120652366034346
"alcbias","stress_state","alc_today:soft_intend",0.0119613621116349
"alcbias","stress_state","stress_state:soft_craving",0.0111600857723181
"alcbias","stress_state","alc_today:tired_state",0.010936352798448
"alcbias","stress_state","stress_state:alc_yday",0.0102808395040423
"alcbias","stress_state","alc_today:alc_craving",0.00972616687577509
"alcbias","stress_state","stress_state:alc_intend",0.00905763926678782
"alcbias","stress_state","soft_intend:tired_state",0.00883517212907206
"alcbias","stress_state","tired_state:soft_craving",0.00864424918423146
"alcbias","stress_state","alc_craving:soft_craving",0.00829117653137835
"alcbias","stress_state","soft_yday:soft_intend",0.00806725323801681
"alcbias","stress_state","alc_today:alc_exp_relaxedYes",0.00801696293934702
"alcbias","stress_state","alc_yday:soft_intend",0.0063401595787603
"alcbias","stress_state","soft_yday:alc_today",0.00624582268138043
"alcbias","stress_state","alc_yday:alc_intend",0.00517275430335316
"alcbias","stress_state","soft_yday:alc_craving",0.00510232837635233
"alcbias","stress_state","soft_intend:soft_craving",0.00495799933478566
"alcbias","stress_state","tired_state:alc_craving",0.00475850396735716
"alcbias","stress_state","alc_intend:alc_exp_relaxedYes",0.00415497800105756
"alcbias","stress_state","soft_yday:soft_craving",0.00350515451669203
"alcbias","stress_state","stress_state:soft_intend",0.00339872831542967
"alcbias","stress_state","stress_state:alc_today",0.00263292543600725
"alcbias","stress_state","stress_state:alc_craving",0.00219462042509484
"alcbias","stress_state","alc_craving:alc_exp_relaxedYes",0.00114343658942256
"alcbias","NA_state","alc_yday:tired_state",0.106522780914978
"alcbias","NA_state","alc_yday:alc_exp_relaxedYes",0.0777983503751374
"alcbias","NA_state","tired_state:alc_mot_enhanceYes",0.0770408373911291
"alcbias","NA_state","soft_yday:tired_state",0.0599447225957789
"alcbias","NA_state","soft_intend:alc_exp_relaxedYes",0.0552051061440158
"alcbias","NA_state","alc_yday:soft_craving",0.0443509838098951
"alcbias","NA_state","alc_yday:alc_mot_enhanceYes",0.0354439979960525
"alcbias","NA_state","soft_yday:alc_mot_enhanceYes",0.0325160885211996
"alcbias","NA_state","soft_yday:alc_exp_relaxedYes",0.0303631385189725
"alcbias","NA_state","alc_today:alc_intend",0.0295461526504499
"alcbias","NA_state","soft_craving:alc_exp_relaxedYes",0.0236670387847577
"alcbias","NA_state","tired_state:alc_exp_relaxedYes",0.0222132871472362
"alcbias","NA_state","alc_intend:tired_state",0.0202949743837151
"alcbias","NA_state","alc_intend:soft_craving",0.018000575279064
"alcbias","NA_state","alc_exp_relaxedYes:alc_mot_enhanceYes",0.0176068349590914
"alcbias","NA_state","alc_intend:soft_intend",0.0168939884892501
"alcbias","NA_state","alc_intend:alc_mot_enhanceYes",0.0163314928993937
"alcbias","NA_state","alc_today:soft_craving",0.0160504338066304
"alcbias","NA_state","soft_intend:alc_craving",0.0143575505383959
"alcbias","NA_state","alc_yday:alc_craving",0.0128087558862457
"alcbias","NA_state","alc_yday:soft_yday",0.0121975939311219
"alcbias","NA_state","alc_today:soft_intend",0.0117086140511117
"alcbias","NA_state","soft_yday:alc_intend",0.0102371136004537
"alcbias","NA_state","soft_yday:soft_intend",0.00983180267377335
"alcbias","NA_state","tired_state:soft_craving",0.00979284047773038
"alcbias","NA_state","alc_intend:alc_craving",0.00940620234324813
"alcbias","NA_state","alc_today:alc_exp_relaxedYes",0.00853117245576465
"alcbias","NA_state","alc_craving:soft_craving",0.00801356383322934
"alcbias","NA_state","alc_today:alc_craving",0.00795053885783061
"alcbias","NA_state","soft_intend:tired_state",0.00723162096928994
"alcbias","NA_state","soft_craving:alc_mot_enhanceYes",0.00654327301006379
"alcbias","NA_state","alc_today:tired_state",0.00629589407901922
"alcbias","NA_state","alc_yday:soft_intend",0.00623838548287688
"alcbias","NA_state","soft_yday:alc_today",0.00618204886870122
"alcbias","NA_state","alc_intend:alc_exp_relaxedYes",0.00563059750482197
"alcbias","NA_state","alc_yday:alc_today",0.00507950774711877
"alcbias","NA_state","alc_today:alc_mot_enhanceYes",0.00455392747722531
"alcbias","NA_state","tired_state:alc_craving",0.00410660853340144
"alcbias","NA_state","soft_intend:alc_mot_enhanceYes",0.00347194658479871
"alcbias","NA_state","alc_yday:alc_intend",0.0034368995676035
"alcbias","NA_state","soft_yday:alc_craving",0.00340302065794716
"alcbias","NA_state","soft_yday:soft_craving",0.00291460134361155
"alcbias","NA_state","soft_intend:soft_craving",0.00274153385707029
"alcbias","NA_state","alc_craving:alc_mot_enhanceYes",0.00162216927302176
"alcbias","NA_state","alc_craving:alc_exp_relaxedYes",0.00123265599984265
"alcbias","PA_state","PA_state:tired_state",0.111196388314991
"alcbias","PA_state","alc_yday:alc_exp_relaxedYes",0.095987902104916
"alcbias","PA_state","alc_yday:tired_state",0.0888826166348159
"alcbias","PA_state","soft_yday:tired_state",0.0874443059149817
"alcbias","PA_state","soft_intend:alc_exp_relaxedYes",0.0585975246735368
"alcbias","PA_state","alc_yday:soft_craving",0.0500408431749059
"alcbias","PA_state","alc_today:alc_intend",0.0352413498484045
"alcbias","PA_state","PA_state:soft_yday",0.0318629528771128
"alcbias","PA_state","soft_yday:alc_exp_relaxedYes",0.025311347691543
"alcbias","PA_state","PA_state:alc_exp_relaxedYes",0.0222282244063445
"alcbias","PA_state","PA_state:alc_yday",0.0209296768215975
"alcbias","PA_state","tired_state:alc_exp_relaxedYes",0.0208786283973646
"alcbias","PA_state","alc_today:soft_craving",0.0201350471083051
"alcbias","PA_state","soft_craving:alc_exp_relaxedYes",0.0192533835150009
"alcbias","PA_state","alc_today:soft_intend",0.0148907182178016
"alcbias","PA_state","alc_today:tired_state",0.0148459244109427
"alcbias","PA_state","alc_intend:soft_craving",0.014378645266579
"alcbias","PA_state","alc_intend:tired_state",0.013823053856449
"alcbias","PA_state","alc_yday:soft_yday",0.0130661249731441
"alcbias","PA_state","tired_state:soft_craving",0.0115739934060637
"alcbias","PA_state","alc_intend:soft_intend",0.0110672691822877
"alcbias","PA_state","soft_yday:alc_today",0.010675538455379
"alcbias","PA_state","soft_intend:tired_state",0.0104327062006936
"alcbias","PA_state","alc_yday:alc_today",0.0101589602027769
"alcbias","PA_state","soft_yday:soft_intend",0.00929222402663338
"alcbias","PA_state","alc_today:alc_exp_relaxedYes",0.00912943144319256
"alcbias","PA_state","alc_yday:alc_craving",0.00871795215913137
"alcbias","PA_state","soft_intend:alc_craving",0.00834106280166027
"alcbias","PA_state","alc_yday:soft_intend",0.00826156978742843
"alcbias","PA_state","alc_craving:soft_craving",0.00825898398134581
"alcbias","PA_state","alc_today:alc_craving",0.00816185032665939
"alcbias","PA_state","soft_yday:alc_intend",0.00697873492374593
"alcbias","PA_state","alc_intend:alc_craving",0.0068996362160379
"alcbias","PA_state","soft_yday:soft_craving",0.0062698421353489
"alcbias","PA_state","PA_state:alc_today",0.00626760132969733
"alcbias","PA_state","PA_state:soft_intend",0.00570678030929248
"alcbias","PA_state","PA_state:alc_intend",0.00518789371369147
"alcbias","PA_state","tired_state:alc_craving",0.00373426635985857
"alcbias","PA_state","alc_intend:alc_exp_relaxedYes",0.00306449913942903
"alcbias","PA_state","soft_yday:alc_craving",0.00279095037991856
"alcbias","PA_state","alc_yday:alc_intend",0.00263677861316223
"alcbias","PA_state","PA_state:alc_craving",0.00234802624999902
"alcbias","PA_state","soft_intend:soft_craving",0.00204458152658309
"alcbias","PA_state","PA_state:soft_craving",0.001641150705019
"alcbias","PA_state","alc_craving:alc_exp_relaxedYes",0.00127407389223479
