"outcome","predictor","variable","h_squared"
"alcbias","stress_state","alc_exp_sociableYes",0.00479942794575075
"alcbias","stress_state","social_context_aloneYes",0.00398800544248788
"alcbias","stress_state","social_context_coworker_classmateYes",0.00361326031314545
"alcbias","stress_state","locationschool_work",0.00304192479260639
"alcbias","stress_state","alc_exp_nauseous_vomitYes",0.00261946658278526
"alcbias","stress_state","locationhome",0.00228563320251352
"alcbias","stress_state","day_of_weekSat",0.00163217242489739
"alcbias","stress_state","alc_mot_socialYes",0.00142680242652396
"alcbias","stress_state","day_of_weekWed",0.00133183094793235
"alcbias","stress_state","day_of_weekThu",0.00132178854652783
"alcbias","stress_state","day_of_weekTue",0.0010791438155085
"alcbias","stress_state","locationother",0.000968314226739497
"alcbias","stress_state","day_of_weekMon",0.000928919731032563
"alcbias","stress_state","day_of_weekSun",0.000847537619326241
"alcbias","stress_state","alc_exp_energeticYes",0.000791863427797736
"alcbias","stress_state","alc_exp_injuryYes",0.00077523974122963
"alcbias","stress_state","locationrestaurant_cafe",0.000614782759471173
"alcbias","stress_state","locationoutdoors",0.000612823404701904
"alcbias","stress_state","locationsomeone_elses_home",0.000371730058660819
"alcbias","stress_state","social_context_friend_roommateYes",0.000255158268682638
"alcbias","stress_state","alc_cueindirectly_visible",0.000205107806972239
"alcbias","stress_state","social_context_strangerYes",4.41712581325791e-05
"alcbias","stress_state","social_context_otherYes",1.64637791503163e-09
"alcbias","NA_state","alc_craving",0.138394422900229
"alcbias","NA_state","alc_intend",0.0891613906172855
"alcbias","NA_state","alc_today",0.0339128309933024
"alcbias","NA_state","soft_intend",0.03385561624905
"alcbias","NA_state","alc_yday",0.031801807266959
"alcbias","NA_state","soft_yday",0.0294306254036896
"alcbias","NA_state","alc_exp_relaxedYes",0.0257773449751359
"alcbias","NA_state","tired_state",0.025712266090312
"alcbias","NA_state","alc_mot_enhanceYes",0.0202009508964591
"alcbias","NA_state","soft_craving",0.0199691548778688
"alcbias","NA_state","bored_state",0.0172084408552574
"alcbias","NA_state","alc_exp_hangoverYes",0.0165264861497244
"alcbias","NA_state","NA_state",0.0130948408976465
"alcbias","NA_state","thirst_state",0.0129593338625105
"alcbias","NA_state","soft_today",0.0116241098929967
"alcbias","NA_state","alc_exp_better_moodYes",0.0105195545989957
"alcbias","NA_state","alc_exp_buzzYes",0.010417041877971
"alcbias","NA_state","alc_cuenone",0.00989346531423719
"alcbias","NA_state","time_of_dayevening",0.00753761953552644
"alcbias","NA_state","alc_exp_sociableYes",0.00655487235116398
"alcbias","NA_state","hunger_state",0.0065053093307703
"alcbias","NA_state","social_context_romantic_partnerYes",0.0057451609373255
"alcbias","NA_state","responsibilityYes",0.00503887610193507
"alcbias","NA_state","alc_exp_nauseous_vomitYes",0.00448587166885392
"alcbias","NA_state","alc_exp_embarrassedYes",0.00443982958637547
"alcbias","NA_state","social_context_familyYes",0.00440328882010455
"alcbias","NA_state","social_context_aloneYes",0.00393319340443924
"alcbias","NA_state","locationschool_work",0.00361118850747554
"alcbias","NA_state","alc_mot_copingYes",0.00346758383857341
"alcbias","NA_state","alc_exp_be_rudeYes",0.00331402995457371
"alcbias","NA_state","day_of_weekThu",0.00254821092415795
"alcbias","NA_state","day_of_weekTue",0.00234774760122693
"alcbias","NA_state","alc_mot_socialYes",0.00232574143363501
"alcbias","NA_state","locationhome",0.00199726071540598
"alcbias","NA_state","locationother",0.00186153376386155
"alcbias","NA_state","day_of_weekSun",0.00169084439267445
"alcbias","NA_state","day_of_weekSat",0.00167123019924101
"alcbias","NA_state","social_context_coworker_classmateYes",0.00147718127551939
"alcbias","NA_state","day_of_weekWed",0.00120012862013944
"alcbias","NA_state","alc_exp_energeticYes",0.00117698812832567
"alcbias","NA_state","day_of_weekMon",0.00074084516918538
"alcbias","NA_state","alc_exp_injuryYes",0.000578957542100598
"alcbias","NA_state","social_context_friend_roommateYes",0.000461318542988908
"alcbias","NA_state","locationoutdoors",0.000293839598120305
"alcbias","NA_state","locationrestaurant_cafe",0.000186509574590818
"alcbias","NA_state","alc_cueindirectly_visible",0.000183660716951276
"alcbias","NA_state","locationsomeone_elses_home",0.000128763812881015
"alcbias","NA_state","social_context_strangerYes",5.33091089121337e-05
"alcbias","NA_state","social_context_otherYes",6.24699076656776e-07
"alcbias","PA_state","alc_craving",0.1249351839814
"alcbias","PA_state","alc_intend",0.0879310254673175
"alcbias","PA_state","alc_today",0.0403132071751606
"alcbias","PA_state","soft_intend",0.0262197651252528
"alcbias","PA_state","tired_state",0.0257655819470779
"alcbias","PA_state","alc_yday",0.0246100551221356
"alcbias","PA_state","soft_craving",0.0240221378292257
"alcbias","PA_state","soft_yday",0.022733606839375
"alcbias","PA_state","PA_state",0.0207612303579849
"alcbias","PA_state","alc_exp_relaxedYes",0.0204601713202688
"alcbias","PA_state","alc_mot_enhanceYes",0.0186449750288088
"alcbias","PA_state","soft_today",0.0133110134883104
"alcbias","PA_state","social_context_familyYes",0.013209986539228
"alcbias","PA_state","bored_state",0.0124167055663927
"alcbias","PA_state","thirst_state",0.0121075062719935
"alcbias","PA_state","alc_cuenone",0.00870327189750231
"alcbias","PA_state","time_of_dayevening",0.00861221037903956
"alcbias","PA_state","social_context_romantic_partnerYes",0.00776485816834568
"alcbias","PA_state","alc_exp_buzzYes",0.00760714280489222
"alcbias","PA_state","hunger_state",0.00760615282986324
"alcbias","PA_state","alc_exp_hangoverYes",0.00665420699325327
"alcbias","PA_state","alc_exp_better_moodYes",0.00569090533283997
"alcbias","PA_state","alc_exp_sociableYes",0.00545850278199182
"alcbias","PA_state","responsibilityYes",0.00406241753704925
"alcbias","PA_state","social_context_aloneYes",0.00363121773958434
"alcbias","PA_state","alc_mot_copingYes",0.00362136198064988
"alcbias","PA_state","locationschool_work",0.0031997984137601
"alcbias","PA_state","day_of_weekThu",0.00279147533238136
"alcbias","PA_state","alc_exp_nauseous_vomitYes",0.00256949308518892
"alcbias","PA_state","day_of_weekSat",0.00187298681615939
"alcbias","PA_state","locationhome",0.00169695481983918
"alcbias","PA_state","alc_mot_socialYes",0.0016673922122807
"alcbias","PA_state","day_of_weekSun",0.00164757920967103
"alcbias","PA_state","day_of_weekTue",0.00115235065534808
"alcbias","PA_state","day_of_weekMon",0.00113266282112218
"alcbias","PA_state","alc_exp_embarrassedYes",0.00107237907950025
"alcbias","PA_state","locationother",0.00104291172870828
"alcbias","PA_state","day_of_weekWed",0.000714590042353247
"alcbias","PA_state","alc_exp_energeticYes",0.000660733318452321
"alcbias","PA_state","alc_exp_be_rudeYes",0.000549108232265641
"alcbias","PA_state","alc_cueindirectly_visible",0.000510828960294642
"alcbias","PA_state","alc_exp_injuryYes",0.000432908091074555
"alcbias","PA_state","social_context_friend_roommateYes",0.000309077400842521
"alcbias","PA_state","locationsomeone_elses_home",0.00022766601635825
"alcbias","PA_state","social_context_coworker_classmateYes",0.000148520885319722
"alcbias","PA_state","locationoutdoors",7.10032714693388e-05
"alcbias","PA_state","locationrestaurant_cafe",4.05950884886791e-05
"alcbias","PA_state","social_context_strangerYes",3.22376134120001e-05
"alcbias","PA_state","social_context_otherYes",3.84694852140234e-06
