"outcome","predictor","variable","importance","rank","is_focal"
"choice_prop","PA_state","alc_exp_better_moodYes",0.00289495906552972,13,FALSE
"choice_prop","PA_state","bored_state",0.00272753190134012,14,FALSE
"choice_prop","PA_state","thirst_state",0.00259420747146429,15,FALSE
"choice_prop","PA_state","PA_state",0.00253689736230309,16,TRUE
"choice_prop","PA_state","alc_exp_buzzYes",0.00247532997568727,17,FALSE
"choice_prop","PA_state","alc_cuenone",0.00232633516866737,18,FALSE
"choice_prop","PA_state","alc_mot_copingYes",0.00211910306785162,19,FALSE
"choice_prop","PA_state","social_context_romantic_partnerYes",0.00160373699037488,20,FALSE
"choice_prop","PA_state","alc_exp_sociableYes",0.0014741270320031,21,FALSE
"choice_prop","PA_state","social_context_aloneYes",0.00142106255729655,22,FALSE
"choice_prop","PA_state","hunger_state",0.00140079083431085,23,FALSE
"choice_prop","PA_state","responsibilityYes",0.00134188005170898,24,FALSE
"choice_prop","PA_state","social_context_familyYes",0.00115311407514913,25,FALSE
"choice_prop","PA_state","alc_exp_embarrassedYes",0.000788815636477308,26,FALSE
"choice_prop","PA_state","locationhome",0.000728783345866106,27,FALSE
"choice_prop","PA_state","alc_exp_hangoverYes",0.000715692455616219,28,FALSE
"choice_prop","PA_state","alc_exp_nauseous_vomitYes",0.000604429453343946,29,FALSE
"choice_prop","PA_state","locationschool_work",0.000538829630737753,30,FALSE
"median_rt","PA_state","soft_today",0.0333307735820491,1,FALSE
"median_rt","PA_state","soft_yday",0.0321209205050547,2,FALSE
"median_rt","PA_state","alc_intend",0.0123910740600641,3,FALSE
"median_rt","PA_state","alc_yday",0.00913145623861111,4,FALSE
"median_rt","PA_state","tired_state",0.00723229606771724,5,FALSE
"median_rt","PA_state","alc_exp_relaxedYes",0.00659746827779943,6,FALSE
"median_rt","PA_state","alc_today",0.00593794063259426,7,FALSE
"median_rt","PA_state","soft_intend",0.00544818425794121,8,FALSE
"median_rt","PA_state","alc_craving",0.0047698892673314,9,FALSE
"median_rt","PA_state","thirst_state",0.00381723961241516,10,FALSE
"median_rt","PA_state","alc_mot_enhanceYes",0.00349820590604563,11,FALSE
"median_rt","PA_state","alc_exp_buzzYes",0.00331277426374765,12,FALSE
"median_rt","PA_state","PA_state",0.00324544826705724,13,TRUE
"median_rt","PA_state","bored_state",0.00297506510454877,14,FALSE
"median_rt","PA_state","responsibilityYes",0.00265814115460572,15,FALSE
"median_rt","PA_state","soft_craving",0.0026011858477754,16,FALSE
"median_rt","PA_state","alc_exp_better_moodYes",0.00244107616008713,17,FALSE
"median_rt","PA_state","social_context_aloneYes",0.00222200799623896,18,FALSE
"median_rt","PA_state","alc_mot_copingYes",0.00219828363352898,19,FALSE
"median_rt","PA_state","hunger_state",0.00214445787971303,20,FALSE
"median_rt","PA_state","alc_exp_sociableYes",0.0019576916382158,21,FALSE
"median_rt","PA_state","time_of_dayevening",0.0015827840497052,22,FALSE
"median_rt","PA_state","social_context_romantic_partnerYes",0.00134988211472304,23,FALSE
"median_rt","PA_state","alc_cuenone",0.00129229069430925,24,FALSE
"median_rt","PA_state","social_context_familyYes",0.00121884534086204,25,FALSE
"median_rt","PA_state","alc_mot_socialYes",0.0011693983786563,26,FALSE
"median_rt","PA_state","locationhome",0.00106282439919538,27,FALSE
"median_rt","PA_state","alc_exp_energeticYes",0.000931200664829931,28,FALSE
"median_rt","PA_state","locationschool_work",0.000895161895940866,29,FALSE
"median_rt","PA_state","alc_exp_be_rudeYes",0.000883239143493979,30,FALSE
"drift","PA_state","alc_craving",0.0108222897258433,1,FALSE
"drift","PA_state","alc_exp_relaxedYes",0.0107813782153804,2,FALSE
"drift","PA_state","alc_intend",0.0104730068543334,3,FALSE
"drift","PA_state","soft_yday",0.00885900922676382,4,FALSE
"drift","PA_state","soft_today",0.00870089097443053,5,FALSE
"drift","PA_state","soft_intend",0.00798190077505454,6,FALSE
"drift","PA_state","alc_yday",0.00718501332614447,7,FALSE
"drift","PA_state","thirst_state",0.00624382847575677,8,FALSE
"drift","PA_state","tired_state",0.00483305633861526,9,FALSE
"drift","PA_state","PA_state",0.00448046006765023,10,TRUE
"drift","PA_state","alc_exp_sociableYes",0.0043946040534967,11,FALSE
"drift","PA_state","alc_mot_enhanceYes",0.00385622297570421,12,FALSE
"drift","PA_state","alc_mot_copingYes",0.00381388375320347,13,FALSE
"drift","PA_state","alc_exp_better_moodYes",0.00358608083516986,14,FALSE
"drift","PA_state","alc_exp_buzzYes",0.00344997307608326,15,FALSE
"drift","PA_state","bored_state",0.00338887590979183,16,FALSE
"drift","PA_state","alc_today",0.00296899925899812,17,FALSE
"drift","PA_state","alc_cuenone",0.00270022822823006,18,FALSE
"drift","PA_state","soft_craving",0.00233797027586116,19,FALSE
"drift","PA_state","hunger_state",0.00228724922655202,20,FALSE
"drift","PA_state","responsibilityYes",0.00208762679886087,21,FALSE
"drift","PA_state","social_context_romantic_partnerYes",0.00173628160783467,22,FALSE
"drift","PA_state","social_context_familyYes",0.00157703246374712,23,FALSE
"drift","PA_state","alc_exp_hangoverYes",0.00152187406307993,24,FALSE
"drift","PA_state","alc_exp_energeticYes",0.00132257554788292,25,FALSE
"drift","PA_state","alc_exp_embarrassedYes",0.00117089963684443,26,FALSE
"drift","PA_state","social_context_aloneYes",0.00096386593144037,27,FALSE
"drift","PA_state","time_of_dayevening",0.000776869232673368,28,FALSE
"drift","PA_state","alc_exp_be_rudeYes",0.0007442022263687,29,FALSE
"drift","PA_state","locationhome",0.000682298190292155,30,FALSE
"alcbias","PA_state","alc_craving",0.741781816227811,1,FALSE
"alcbias","PA_state","alc_intend",0.408287798444647,2,FALSE
"alcbias","PA_state","soft_intend",0.218602375420232,3,FALSE
"alcbias","PA_state","alc_today",0.19214658930079,4,FALSE
"alcbias","PA_state","soft_yday",0.186852942398476,5,FALSE
"alcbias","PA_state","alc_exp_relaxedYes",0.143367930265236,6,FALSE
"alcbias","PA_state","soft_craving",0.13685267301891,7,FALSE
"alcbias","PA_state","alc_mot_enhanceYes",0.129657387113698,8,FALSE
"alcbias","PA_state","alc_yday",0.126398886290314,9,FALSE
"alcbias","PA_state","tired_state",0.112807700834722,10,FALSE
"alcbias","PA_state","soft_today",0.108946976229221,11,FALSE
"alcbias","PA_state","PA_state",0.0865490749194087,12,TRUE
"alcbias","PA_state","bored_state",0.0842412649480149,13,FALSE
"alcbias","PA_state","time_of_dayevening",0.079151334536562,14,FALSE
"alcbias","PA_state","thirst_state",0.0730763642526504,15,FALSE
"alcbias","PA_state","alc_exp_better_moodYes",0.0714467623897306,16,FALSE
"alcbias","PA_state","alc_exp_buzzYes",0.0708643080608561,17,FALSE
"alcbias","PA_state","alc_cuenone",0.061796669774954,18,FALSE
"alcbias","PA_state","social_context_romantic_partnerYes",0.0600113908444262,19,FALSE
"alcbias","PA_state","alc_mot_copingYes",0.0556616351212326,20,FALSE
"alcbias","PA_state","social_context_familyYes",0.0449402121865437,21,FALSE
"alcbias","PA_state","alc_exp_sociableYes",0.0449194275048519,22,FALSE
"alcbias","PA_state","alc_exp_hangoverYes",0.0432500927482172,23,FALSE
"alcbias","PA_state","hunger_state",0.0430555543472242,24,FALSE
"alcbias","PA_state","responsibilityYes",0.0406941862899103,25,FALSE
"alcbias","PA_state","social_context_aloneYes",0.0396119814718244,26,FALSE
"alcbias","PA_state","alc_exp_embarrassedYes",0.0241925850377132,27,FALSE
"alcbias","PA_state","alc_exp_nauseous_vomitYes",0.0189594192431315,28,FALSE
"alcbias","PA_state","alc_exp_be_rudeYes",0.0165947297060955,29,FALSE
"alcbias","PA_state","locationhome",0.0160536205854024,30,FALSE
"B","PA_state","soft_today",0.0134434908141173,1,FALSE
"B","PA_state","soft_yday",0.0130035821704989,2,FALSE
"B","PA_state","soft_intend",0.010436120462536,3,FALSE
"B","PA_state","alc_yday",0.0077693494638729,4,FALSE
"B","PA_state","alc_craving",0.00623316204107623,5,FALSE
"B","PA_state","PA_state",0.00616809979355544,6,TRUE
"B","PA_state","tired_state",0.00614418699875941,7,FALSE
"B","PA_state","alc_intend",0.00561252152598177,8,FALSE
"B","PA_state","alc_today",0.00511646048213989,9,FALSE
"B","PA_state","soft_craving",0.00450333141489627,10,FALSE
"B","PA_state","time_of_dayevening",0.00432393199089858,11,FALSE
"B","PA_state","alc_mot_enhanceYes",0.00392374455731226,12,FALSE
"B","PA_state","bored_state",0.00278271026137036,13,FALSE
"B","PA_state","alc_cuenone",0.00251364398231032,14,FALSE
"B","PA_state","alc_mot_copingYes",0.00233593865320494,15,FALSE
"B","PA_state","alc_exp_sociableYes",0.00218384961504194,16,FALSE
"B","PA_state","responsibilityYes",0.002081438988615,17,FALSE
"B","PA_state","social_context_romantic_partnerYes",0.00204931329469485,18,FALSE
"B","PA_state","alc_exp_better_moodYes",0.00185575396792711,19,FALSE
"B","PA_state","thirst_state",0.00177917779406731,20,FALSE
"B","PA_state","alc_exp_buzzYes",0.00172494774832879,21,FALSE
"B","PA_state","hunger_state",0.00156779374853085,22,FALSE
"B","PA_state","social_context_familyYes",0.00148774999915456,23,FALSE
"B","PA_state","social_context_aloneYes",0.00141710007180492,24,FALSE
"B","PA_state","alc_exp_hangoverYes",0.00126091930727091,25,FALSE
"B","PA_state","alc_exp_energeticYes",0.00124141575633432,26,FALSE
"B","PA_state","alc_exp_embarrassedYes",0.00115637247280933,27,FALSE
"B","PA_state","alc_mot_socialYes",0.00102962930393055,28,FALSE
"B","PA_state","locationhome",0.00071412025292225,29,FALSE
"B","PA_state","alc_exp_be_rudeYes",0.000678614858438435,30,FALSE
