subject,session,drift,alcbias,B,nondectime,negative_log_likelihood,hit_boundary,hit_boundary2,repr
153,5,-0.05313313981547073,-2.1786554240596026,0.9516202774521015,0.3359559902787172,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=4.1421463854258445, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(-0.05313313981547073, minval=-10, maxval=10), alcbias=Fitted(-2.1786554240596026, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.9516202774521015, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.3359559902787172, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=4.1421463854258445, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,6,0.00788792353913493,-3.536765178864941,0.7518015416102554,0.3442517736319167,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-117.32229621654662, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.00788792353913493, minval=-10, maxval=10), alcbias=Fitted(-3.536765178864941, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.7518015416102554, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.3442517736319167, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-117.32229621654662, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,7,0.1520087620601254,-2.7518665508662816,0.7078852573993875,0.306479664847924,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-79.27870803350433, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.1520087620601254, minval=-10, maxval=10), alcbias=Fitted(-2.7518665508662816, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.7078852573993875, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.306479664847924, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-79.27870803350433, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,8,0.21565462774450062,-2.866156665526819,0.5841787719690242,0.36586419056534947,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-99.51500787360767, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.21565462774450062, minval=-10, maxval=10), alcbias=Fitted(-2.866156665526819, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.5841787719690242, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.36586419056534947, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-99.51500787360767, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,9,0.14521815557627696,-3.508055881129171,0.6626942124039272,0.29380146218990855,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-116.99425284612866, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.14521815557627696, minval=-10, maxval=10), alcbias=Fitted(-3.508055881129171, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6626942124039272, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.29380146218990855, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-116.99425284612866, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,10,0.040872994546603134,-2.1498959596762903,0.5766366172589146,0.25063227957165335,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-61.288234943442404, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.040872994546603134, minval=-10, maxval=10), alcbias=Fitted(-2.1498959596762903, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.5766366172589146, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.25063227957165335, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-61.288234943442404, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,12,0.01165834694842485,-2.5448167589763635,0.6392142361412283,0.2437213682427255,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-73.5982885681178, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.01165834694842485, minval=-10, maxval=10), alcbias=Fitted(-2.5448167589763635, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6392142361412283, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.2437213682427255, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-73.5982885681178, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,13,0.0717184440557983,-2.608665818409034,0.700981844133771,0.2631111913027442,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-55.41915987103673, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.0717184440557983, minval=-10, maxval=10), alcbias=Fitted(-2.608665818409034, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.700981844133771, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.2631111913027442, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-55.41915987103673, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,14,0.05750150798246924,-2.515744357821009,0.7644598334539643,0.2983258619664308,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-36.408410095043095, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.05750150798246924, minval=-10, maxval=10), alcbias=Fitted(-2.515744357821009, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.7644598334539643, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.2983258619664308, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-36.408410095043095, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
153,15,0.2948926578547947,-2.590272787990736,0.6067633845826255,0.2813466407449841,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-64.78085773522186, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.2948926578547947, minval=-10, maxval=10), alcbias=Fitted(-2.590272787990736, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6067633845826255, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.2813466407449841, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-64.78085773522186, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
